t,x,y,z
-27992,93,42,100
-26630,93,42,103
-25331,93,42,100
-24032,93,42,99
-22657,94,43,99
-21355,92,41,99
-20055,91,43,100
-18756,92,41,98
-17455,92,43,99
-16155,93,43,99
-14854,92,41,99
-13554,95,42,100
-12252,93,42,99
-10951,92,43,97
-9627,94,43,98
-8325,93,42,98
-7023,93,42,100
-5721,94,41,100
-4418,93,43,99
-3115,93,43,99
-1812,93,43,100
-508,93,42,100
1268,93,43,100
2640,92,42,100
3969,94,42,100
5273,93,42,100
6578,95,44,99
7883,93,43,99
9189,92,42,99
10494,93,42,99
11801,92,43,99
14534,95,43,100
15851,94,43,100
18759,92,41,99
20208,93,42,98
21563,94,43,101
22907,93,42,99
24256,93,41,99
25594,93,43,99
26929,92,44,99
28246,93,43,101
29557,92,42,101
30868,93,42,99
32179,93,43,98
-32025,93,42,99
-30715,94,43,98
-29405,93,43,100
-28100,94,42,102
-26428,92,42,101
-25068,95,43,99
-23767,95,43,99
-22466,96,43,100
-19367,93,43,97
-18038,93,42,102
-16714,92,42,99
-15411,92,41,100
-14108,91,42,99
-12726,92,42,100
-11418,95,43,99
-10115,93,42,101
-8812,93,43,100
-7508,92,42,98
-6203,95,43,97
-4899,93,42,101
-3571,92,42,101
-2266,95,44,99
-840,93,44,101
518,94,43,100
1828,94,42,101
3134,94,40,100
4441,94,42,100
5748,95,43,99
7054,94,44,99
8361,93,41,99
9691,92,43,101
10999,94,43,99
12322,93,43,98
13634,93,42,100
14943,92,41,99
16252,93,42,100
18929,94,44,100
20298,95,41,98
21645,93,42,100
22990,93,43,99
24361,92,43,99
25699,92,45,100
27015,94,43,101
28328,92,41,99
29639,94,42,100
30950,95,42,98
32260,94,43,100
-31965,94,41,102
-30655,93,42,100
-29346,93,43,100
-28002,93,41,101
-26701,93,42,100
-25400,93,44,100
-24098,94,42,98
-22797,92,43,100
-21495,93,42,99
-20194,94,44,99
-18891,93,42,101
-17589,93,43,99
-16286,95,42,101
-14960,93,41,99
-13657,92,42,100
-12352,94,41,100
-10938,94,42,99
-9632,93,42,99
-8327,94,43,100
-7023,92,42,99
-5718,92,41,101
-4412,93,42,100
-3091,93,43,102
-1758,93,41,99
-452,92,43,101
854,92,42,99
2160,94,43,102
3467,95,41,100
4774,93,44,98
6081,94,42,100
7388,95,43,99
8696,93,42,99
10003,93,42,101
11333,91,43,99
12642,93,42,98
13952,93,41,99
16577,93,44,98
17946,93,42,98
19294,93,42,100
20638,93,43,99
22005,93,43,99
23343,93,43,101
24659,93,42,100
25994,94,41,100
27305,94,44,99
28617,92,44,100
29927,92,43,101
31237,94,42,100
32547,94,41,100
-30705,94,43,100
-29105,94,41,100
-27656,93,42,99
-26322,92,42,102
-24996,95,43,100
-23695,93,43,100
-22393,93,43,99
-21091,93,42,100
-19740,93,42,99
-18420,92,42,99
-17114,94,42,99
-15812,93,41,102
-14508,92,41,101
-13205,91,42,99
-11879,92,42,100
-10575,93,42,100
-9271,92,41,100
-7966,94,42,101
-6661,93,44,100
-5356,94,41,100
-4050,95,43,101
-2744,94,44,100
-1439,93,42,100
1429,94,44,100
2790,94,42,100
4097,93,41,100
5438,92,42,100
6748,96,44,101
8055,91,43,100
9363,93,42,100
10671,94,43,99
11979,93,44,100
13287,92,43,99
14597,93,42,100
17272,94,42,100
18641,92,43,101
19989,92,41,99
21388,94,42,101
22849,94,41,101
24205,95,44,100
25521,93,41,99
26834,93,41,99
28145,92,43,98
29456,93,43,100
30807,92,42,100
32119,93,42,100
-32107,95,43,98
-30797,93,42,100
-29492,93,42,100
-28192,95,43,100
-26890,92,42,98
-25589,93,43,100
-24288,94,44,100
-22986,94,42,102
-21662,93,42,100
-20359,92,42,100
-19057,93,41,101
-17754,95,41,99
-16450,93,43,99
-15147,93,41,99
-13844,95,42,100
-12540,94,43,100
-11236,92,43,99
-9915,93,42,100
-8586,94,42,101
-7281,95,44,100
-5976,93,42,100
-4670,94,42,100
-3364,93,42,99
-2058,92,42,99
-752,93,42,101
555,94,43,99
1861,94,41,100
3168,94,43,100
4498,93,43,99
5805,94,43,99
7212,93,43,99
8556,92,42,98
9869,92,43,99
11177,94,44,100
12487,93,43,99
15177,95,43,100
16548,93,43,99
17895,93,42,100
19262,93,43,99
20611,93,42,99
21949,95,42,101
23265,92,42,100
24578,94,42,99
25889,92,41,100
27200,94,41,100
28511,93,42,99
29821,93,43,101
31131,93,43,101
32463,94,42,99
-31768,94,43,99
-30467,91,42,100
-29166,93,41,100
-27865,91,43,100
-26564,94,41,101
-25238,93,41,99
-23934,94,42,100
-22632,94,43,100
-21329,93,43,100
-20004,92,43,100
-18701,92,42,99
-17397,95,42,98
-16094,94,42,100
-14790,95,42,99
-13486,92,41,99
-12182,94,43,101
-9931,93,40,98
-8460,93,43,100
-7123,95,42,101
-5387,93,41,99
-4036,92,41,99
-2730,94,43,100
-1424,93,42,98
-85,92,43,101
1224,93,42,99
2530,92,41,101
3838,94,42,99
5145,93,42,99
6453,93,43,100
7782,94,43,99
9090,95,43,98
10399,94,44,99
11708,92,43,99
14387,94,42,100
15756,93,41,99
17104,93,42,99
18767,94,44,100
21745,94,43,100
23310,94,42,102
24699,95,43,101
26014,92,44,100
27325,93,42,99
28636,92,43,98
29947,94,41,100
31257,93,42,100
32567,93,43,102
-31659,93,41,101
-30355,94,43,100
-29054,93,43,99
-27730,94,42,98
-26429,94,42,99
-25128,95,43,100
-23826,93,43,99
-22524,93,42,100
-21099,92,42,100
-19778,93,43,99
-18475,94,42,103
-17172,94,42,100
-15811,93,43,100
-14483,93,42,99
-13179,93,42,100
-11875,93,42,99
-10571,95,41,99
-9266,92,42,100
-7961,94,41,99
-6656,94,42,101
-5350,92,42,99
-4044,93,42,99
-2738,94,41,100
-1410,93,42,102
-103,94,41,100
1204,94,42,99
2510,93,43,100
3817,94,42,100
5125,94,43,100
6433,92,43,99
7740,94,42,100
9072,93,43,100
10383,93,41,101
11715,94,42,100
14390,93,42,102
15758,93,43,98
17106,95,44,99
18451,93,43,99
19799,93,43,100
21138,95,43,100
22454,92,41,99
23766,94,41,99
25077,93,41,100
26493,93,43,99
27819,92,43,99
29129,93,41,101
30439,95,42,100
31749,94,41,100
-32482,93,42,99
-31164,93,42,100
-29861,94,43,99
-28559,93,41,99
-27258,94,43,99
-25934,92,42,99
-24632,93,42,101
-23330,94,41,99
-22027,95,44,100
-20724,93,42,100
-19421,92,41,99
-18117,92,43,99
-16814,93,43,100
-15510,92,41,99
-14206,93,42,100
-12880,92,43,98
-11575,93,41,99
-10270,93,43,100
-8964,95,43,100
-7659,93,42,101
-6336,94,45,100
-5028,95,44,99
-3721,92,43,100
-2415,92,42,99
-1108,92,42,100
221,93,43,100
1528,94,43,100
2836,93,42,99
4143,94,42,100
5451,93,42,99
6759,93,41,100
8068,94,42,103
9377,95,42,99
12958,93,42,100
14378,95,40,100
15970,94,40,101
17629,93,40,99
19105,95,36,98
20446,95,33,93
21761,88,30,85
23074,85,27,80
24385,79,27,71
25696,76,30,63
27007,73,34,56
28317,68,39,59
29649,61,37,65
30959,57,31,66
32263,51,25,62
-31972,45,22,58
-30671,42,22,53
-29370,38,20,49
-28068,38,22,52
-26767,36,20,51
-25465,36,22,51
-24163,36,20,52
-22504,38,23,56
-21132,38,24,58
-19829,41,29,63
-18525,46,30,69
-17222,49,31,71
-15918,53,34,73
-14614,57,39,78
-13310,64,42,83
-12005,70,43,88
-10700,73,43,92
-9373,79,44,94
-8067,83,43,94
-6761,85,43,96
-5455,88,44,96
-4044,90,44,101
-2727,90,44,100
-1420,90,42,99
-113,91,42,100
1194,94,42,100
2512,92,41,100
3849,91,42,99
5159,92,42,99
6467,93,42,100
7776,95,44,101
9085,94,44,99
11743,92,42,99
13118,92,42,98
14464,93,42,101
15808,93,42,99
17157,94,42,100
18517,94,43,101
19833,94,42,99
21146,92,42,100
22457,91,42,99
23768,92,43,101
25079,93,42,101
26389,93,42,100
27716,92,42,101
29028,93,41,100
30333,94,41,100
31656,93,42,99
-32579,92,42,101
-31278,93,41,101
-29977,93,43,99
-28675,94,44,99
-27373,93,44,98
-26071,93,42,99
-24768,93,42,100
-23465,94,43,101
-22162,92,43,101
-20836,94,43,100
-19533,93,42,102
-18230,94,44,102
-16926,93,41,100
-15621,95,43,100
-14317,94,42,100
-12716,95,41,100
-11288,94,42,100
-9955,95,42,100
-8650,91,44,100
-7321,93,41,101
-6015,93,43,100
-4709,92,41,102
-3402,93,43,101
-2095,91,44,98
-788,93,42,99
519,92,41,102
1827,94,42,99
3134,92,42,100
4442,93,42,99
5773,92,42,101
7083,93,43,98
9688,92,42,99
11063,94,44,99
12951,94,42,102
14433,93,41,100
15793,94,42,101
17131,93,43,102
18447,93,42,100
19760,93,43,100
21093,93,41,100
22404,94,42,99
23715,93,42,100
25025,92,42,100
26335,94,41,100
27645,92,41,100
28949,93,42,98
30387,93,42,102
31722,94,42,100
-32513,94,42,100
-31189,94,45,101
-29887,93,41,100
-28146,93,43,98
-26792,94,42,100
-25151,94,43,101
-23843,93,40,100
-22540,93,42,101
-21237,93,42,101
-19934,94,42,99
-18630,91,43,99
-17304,92,42,99
-15999,94,43,100
-14695,93,43,101
-13390,90,43,100
-12084,92,43,99
-10779,93,43,98
-9473,95,43,101
-8167,93,41,99
-6861,95,42,100
-5554,94,40,100
-4225,93,43,99
-2889,93,42,100
-1269,92,42,101
69,92,42,100
1377,94,42,102
2685,94,43,100
3993,93,42,101
5301,93,41,100
6611,92,42,102
9243,94,43,99
10641,96,42,98
11986,93,40,101
13331,93,44,100
14679,93,44,100
16018,92,41,101
17334,92,41,99
18647,94,41,99
19958,93,42,102
21269,95,41,100
22840,93,42,100
24525,93,41,100
25921,93,42,101
27230,92,41,101
28535,91,40,100
29836,93,42,100
31137,95,42,99
32439,94,43,100
-31796,94,43,99
-30494,94,42,100
-29192,94,42,100
-27867,92,42,101
-26565,94,42,100
-25261,95,41,101
-23958,91,42,100
-22655,94,42,101
-21351,94,44,99
-20048,94,40,100
-18718,94,42,100
-17411,95,44,99
-16106,93,41,101
-14779,92,43,100
-13473,93,43,101
-12167,93,42,100
-10861,93,43,98
-9556,94,41,100
-8249,92,43,101
-6943,92,43,100
-5636,94,42,102
-4329,92,42,100
-3022,94,42,100
-1692,94,42,103
-255,94,43,101
1136,93,42,100
2448,93,43,102
3757,93,42,99
5067,93,42,101
7697,93,42,101
9456,94,43,100
11122,94,43,101
12504,93,44,100
13876,92,42,100
15214,93,42,99
16530,94,42,102
17843,94,43,100
19154,96,42,99
20465,94,42,101
21776,93,43,101
23086,93,43,100
24727,94,41,101
26044,93,42,100
27371,93,44,101
28672,94,42,100
29973,95,40,101
31303,93,44,100
-31454,93,42,100
-30081,93,43,102
-28779,93,43,101
-27477,93,42,101
-26174,94,41,99
-24871,93,41,102
-23546,93,42,100
-22242,95,41,99
-20939,93,41,99
-19635,93,42,99
-18331,92,42,101
-17027,91,42,99
-15723,95,44,100
-14417,92,43,100
-13112,94,42,100
-11807,94,41,99
-10478,93,42,100
-9065,91,42,100
-7752,93,42,102
-6446,93,42,100
-5028,91,41,99
-3676,92,43,99
-2369,92,41,99
-1062,93,43,100
246,93,42,99
1553,93,42,99
2884,95,40,100
4192,92,43,100
5501,91,43,100
8155,95,42,100
9531,93,44,99
10877,93,42,101
12221,93,42,100
13570,91,41,100
14908,95,42,102
16241,93,42,101
17578,94,42,100
18889,94,41,100
20200,94,44,100
21511,94,42,101
22821,93,44,100
24131,93,43,99
25441,93,44,100
26746,92,42,100
28046,93,42,100
29347,95,43,100
30671,94,43,99
31972,92,42,101
-32262,93,42,100
-30865,94,43,99
-29550,93,42,100
-28247,93,40,102
-26944,96,42,100
-25641,93,42,100
-24320,94,43,101
-23014,93,43,100
-21688,93,42,100
-20033,93,43,99
-18691,94,41,100
-17103,92,43,99
-15775,92,42,100
-14470,93,43,99
-13164,94,40,104
-11858,92,43,100
-10553,94,41,101
-9246,93,42,100
-7917,93,42,100
-6611,91,40,100
-5304,93,42,102
-3997,92,40,99
-2689,93,41,98
-1381,93,42,100
-45,93,42,101
1265,93,42,100
2574,94,41,99
3883,93,44,100
6804,95,42,100
8215,92,41,99
9561,95,42,100
10906,93,41,100
12254,92,42,100
13593,94,42,100
14909,93,42,100
16222,94,43,101
17533,92,43,100
18844,94,42,100
20177,94,42,101
21488,92,43,99
23862,93,43,100
25254,95,42,101
26563,92,43,99
27864,94,43,100
29165,92,42,100
30466,92,44,101
32023,94,41,99
-32034,93,41,99
-30691,93,41,101
-29389,93,43,100
-28086,93,42,101
-26783,93,41,100
-25480,94,42,98
-24177,93,41,99
-22874,95,40,101
-21570,94,41,99
-20266,95,42,100
-18962,93,42,100
-17635,93,44,99
-16330,94,42,99
-15000,94,42,100
-13690,93,43,102
-11040,94,44,100
-9676,93,41,99
-8370,95,40,102
-7064,92,41,100
-5757,93,43,99
-4450,93,42,101
-3121,94,42,101
-1814,94,42,100
-506,93,40,100
802,94,43,100
2110,95,43,99
3515,93,42,100
4840,93,42,101
7487,94,43,100
8863,93,42,100
10235,94,42,101
11604,95,43,101
12953,93,41,100
14292,94,42,99
15607,95,43,100
16920,94,42,101
18232,92,43,100
19543,94,43,101
20854,91,42,100
22164,92,44,99
23474,92,41,100
24806,93,41,99
26111,94,41,101
27412,92,42,100
28713,94,43,99
30014,94,42,100
31315,94,42,101
32617,93,42,101
-31617,93,43,102
-30297,95,41,100
-28992,92,40,98
-27667,93,43,100
-26364,94,42,102
-25060,92,42,100
-23757,92,41,102
-22109,91,43,100
-20767,93,44,102
-19463,91,42,100
-18158,92,42,100
-16853,93,42,100
-15548,92,43,100
-14220,93,43,100
-12914,92,43,101
-11608,93,42,101
-10302,92,41,101
-8995,93,40,100
-7688,92,42,99
-6382,94,41,101
-5013,93,42,101
-3704,93,42,99
-2396,93,42,100
-1066,95,43,100
242,94,42,100
1551,93,42,100
2965,93,43,101
5622,93,43,100
7000,95,41,100
8346,93,43,100
9690,95,43,100
11039,92,41,100
12377,92,42,100
13715,93,42,100
15028,93,42,102
16339,93,44,99
17650,94,43,101
18978,91,40,100
20291,94,42,100
21601,94,41,100
22910,93,41,100
24215,91,41,99
25516,93,43,100
26839,92,43,99
28141,92,42,103
29442,94,42,100
30744,92,43,99
32046,93,44,101
-32188,92,43,100
-30885,94,42,101
-29582,93,43,100
-28279,92,42,101
-26860,94,42,101
-25514,94,42,99
-24211,94,41,100
-21944,93,42,99
-20501,92,43,99
-19197,93,43,100
-17891,93,43,100
-16586,93,42,98
-15281,93,41,100
-13975,93,42,100
-12664,94,42,100
-10930,92,42,98
-9317,93,40,101
-7967,94,43,99
-6661,93,42,101
-5354,94,43,101
-4047,95,42,100
-2739,92,44,100
-1432,93,43,100
-124,93,44,100
1185,93,42,102
2516,94,42,100
5191,94,42,100
6571,94,45,100
9111,92,43,100
10727,94,42,100
12092,96,44,103
13430,93,42,100
14746,93,43,99
16059,93,43,99
17370,93,42,102
18703,94,43,102
20014,94,43,100
21325,93,42,100
22634,94,42,99
23944,93,41,101
25249,92,41,100
26550,92,42,99
27851,93,41,99
29226,94,41,101
30529,93,44,100
31853,94,43,99
-32381,93,42,99
-31078,96,45,100
-29776,93,42,100
-28472,91,44,100
-27169,93,42,100
-25757,93,42,98
-24413,94,43,100
-23109,91,42,102
-21805,93,41,101
-20478,95,43,100
-19174,94,41,103
-17868,93,42,102
-16563,95,43,100
-15257,92,44,100
-13951,93,42,101
-12646,94,41,101
-11323,93,39,101
-10014,93,42,100
-8708,93,43,100
-7379,93,42,101
-6071,93,43,99
-4764,94,43,99
-3456,94,43,100
-2149,94,41,100
-841,91,41,100
468,91,42,101
1778,94,41,101
4394,93,44,101
5769,92,41,101
7233,95,43,101
8593,93,41,100
9942,96,41,99
11280,94,42,99
12597,93,43,100
13926,94,42,100
15240,94,42,99
16551,91,43,101
17862,92,43,101
19172,94,39,103
20504,92,41,100
21814,92,43,99
23119,94,44,99
24420,93,41,98
25721,92,43,102
27022,94,42,98
28324,94,42,99
29625,92,42,100
30928,92,43,100
32230,94,43,100
-31981,94,42,99
-30678,94,43,100
-29375,94,42,99
-28071,93,43,101
-26750,94,43,99
-25444,91,43,100
-24140,93,42,100
-22835,93,42,101
-21531,93,42,101
-20225,93,43,101
-18897,92,43,102
-17592,92,40,99
-16286,93,42,99
-14980,93,42,100
-13674,92,41,100
-12367,94,40,101
-11060,95,42,100
-9753,93,42,100
-8446,92,41,100
-7139,91,43,100
-5808,93,42,100
-4501,92,43,99
-3193,93,44,99
-898,94,44,99
506,92,43,100
3133,94,41,101
4508,95,42,100
5854,93,42,101
7198,93,42,100
8547,93,42,99
9908,93,42,100
11443,93,42,101
13076,93,41,99
14466,93,42,101
15777,94,42,102
17088,92,42,101
18398,94,42,101
19708,94,41,100
21017,91,42,101
22352,94,40,100
23678,93,42,100
24979,93,43,100
26280,92,42,101
27581,93,42,100
30191,93,41,100
31669,93,41,100
-32554,92,42,101
-31251,92,42,100
-29948,92,42,100
-28645,93,43,100
-27319,92,43,101
-26016,94,41,100
-24712,94,43,100
-23309,94,42,100
-21987,93,42,100
-20682,93,42,100
-19377,94,42,100
-18045,93,41,101
-16737,94,42,100
-15431,93,42,100
-14103,94,42,99
-12796,92,42,100
-11490,93,42,99
-10183,94,41,100
-8876,91,43,100
-7569,94,42,100
-6262,92,41,100
-4954,93,42,102
-3646,92,42,101
-2338,93,44,102
-1007,94,41,100
302,94,42,100
2926,92,42,101
4302,93,41,100
5647,94,42,101
7010,95,41,100
8361,93,41,100
9699,93,42,100
11015,95,43,101
12328,93,41,101
13661,93,42,101
14972,93,43,99
16283,94,42,101
17594,93,42,99
18904,94,42,101
20213,93,41,101
21518,93,43,100
22819,93,43,101
24120,95,44,100
25421,94,42,101
26745,95,41,101
28047,92,42,100
29349,92,40,101
30651,94,42,101
31971,95,42,100
-32260,94,43,100
-30957,94,39,100
-29653,92,43,101
-28350,93,41,100
-27046,94,41,101
-25720,94,43,100
-24415,92,42,100
-23111,93,43,100
-21805,93,43,100
-20500,95,43,100
-19194,92,41,100
-17784,92,41,100
-16435,92,42,101
-15129,93,44,101
-13822,93,41,100
-12493,94,44,100
-11186,93,42,99
-9879,94,42,102
-8514,92,41,101
-7204,93,41,100
-5896,94,42,99
-4588,91,43,100
-3279,93,43,101
-1619,92,42,99
1017,93,43,101
2414,93,42,100
3760,93,42,101
5104,94,43,100
6453,93,41,102
7791,93,42,101
9107,94,41,100
10420,94,42,100
11876,92,43,100
13198,93,43,101
14508,92,42,100
15841,93,42,99
17450,92,42,101
19772,93,43,101
21202,94,41,100
22503,93,44,100
23804,93,41,100
25106,94,40,102
26407,93,42,99
27708,94,41,100
29010,93,43,101
30335,93,41,99
31638,95,43,101
-32230,93,41,100
-30882,93,41,102
-29241,93,41,99
-27931,93,42,101

